Year,Season,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,PTS,Diff,3pt_attempt_pct,year2,season_team,avg_3pt_attempted_per_game,avg_2pt_att_per_game,avg_fg_per_game
1987,1986-87,San Antonio Spurs,82,19805,3532,7456,47%,117,403,29%,3415,7053,48%,8882,-6650,5%,86-87,86-87 San Antonio Spurs,4.914634146,86.01219512,90.92682927
1987,1986-87,Utah Jazz,82,19755,3485,7514,46%,139,448,31%,3346,7066,47%,8844,-6618,6%,86-87,86-87 Utah Jazz,5.463414634,86.17073171,91.63414634
1987,1986-87,Houston Rockets,82,19780,3465,7262,48%,89,324,28%,3376,6938,49%,8765,-6614,4%,86-87,86-87 Houston Rockets,3.951219512,84.6097561,88.56097561
1987,1986-87,Philadelphia 76ers,82,19880,3335,6792,49%,88,340,26%,3247,6452,50%,8729,-6112,5%,86-87,86-87 Philadelphia 76ers,4.146341463,78.68292683,82.82926829
1987,1986-87,Indiana Pacers,82,19930,3454,7324,47%,94,316,30%,3360,7008,48%,8698,-6692,4%,86-87,86-87 Indiana Pacers,3.853658537,85.46341463,89.31707317
1987,1986-87,Washington Bullets,82,19705,3356,7397,45%,43,218,20%,3313,7179,46%,8690,-6961,3%,86-87,86-87 Washington Bullets,2.658536585,87.54878049,90.20731707
1987,1986-87,Chicago Bulls,82,19830,3382,7155,47%,78,299,26%,3304,6856,48%,8596,-6557,4%,86-87,86-87 Chicago Bulls,3.646341463,83.6097561,87.25609756
1987,1986-87,Los Angeles Clippers,82,19780,3311,7332,45%,78,348,22%,3233,6984,46%,8566,-6636,5%,86-87,86-87 Los Angeles Clippers,4.243902439,85.17073171,89.41463415
1987,1986-87,Cleveland Cavaliers,82,19755,3349,7122,47%,81,338,24%,3268,6784,48%,8558,-6446,5%,86-87,86-87 Cleveland Cavaliers,4.12195122,82.73170732,86.85365854
1987,1986-87,New York Knicks,82,19780,3329,7023,47%,125,375,33%,3204,6648,48%,8508,-6273,5%,86-87,86-87 New York Knicks,4.573170732,81.07317073,85.64634146
1986,1985-86,Los Angeles Lakers,82,19830,3834,7343,52%,138,409,34%,3696,6934,53%,9618,-6525,6%,85-86,85-86 Los Angeles Lakers,4.987804878,84.56097561,89.54878049
1986,1985-86,Dallas Mavericks,82,19805,3631,7254,50%,141,446,32%,3490,6808,51%,9453,-6362,6%,85-86,85-86 Dallas Mavericks,5.43902439,83.02439024,88.46341463
1986,1985-86,Portland Trail Blazers,82,19855,3610,7281,50%,74,275,27%,3536,7006,51%,9436,-6731,4%,85-86,85-86 Portland Trail Blazers,3.353658537,85.43902439,88.79268293
1986,1985-86,Denver Nuggets,82,19755,3705,7868,47%,71,305,23%,3634,7563,48%,9410,-7258,4%,85-86,85-86 Denver Nuggets,3.719512195,92.23170732,95.95121951
1986,1985-86,Milwaukee Bucks,82,19805,3601,7310,49%,125,382,33%,3476,6928,50%,9390,-6546,5%,85-86,85-86 Milwaukee Bucks,4.658536585,84.48780488,89.14634146
1986,1985-86,Houston Rockets,82,19755,3759,7671,49%,85,310,27%,3674,7361,50%,9379,-7051,4%,85-86,85-86 Houston Rockets,3.780487805,89.76829268,93.54878049
1986,1985-86,Detroit Pistons,82,19780,3754,7750,48%,55,182,30%,3699,7568,49%,9363,-7386,2%,85-86,85-86 Detroit Pistons,2.219512195,92.29268293,94.51219512
1986,1985-86,Boston Celtics,82,19855,3718,7312,51%,138,393,35%,3580,6919,52%,9359,-6526,5%,85-86,85-86 Boston Celtics,4.792682927,84.37804878,89.17073171
1986,1985-86,Golden State Warriors,82,19780,3650,7567,48%,87,278,31%,3563,7289,49%,9299,-7011,4%,85-86,85-86 Golden State Warriors,3.390243902,88.8902439,92.2804878
1986,1985-86,San Antonio Spurs,82,19805,3596,7104,51%,46,196,24%,3550,6908,51%,9120,-6712,3%,85-86,85-86 San Antonio Spurs,2.390243902,84.24390244,86.63414634
1986,1985-86,Philadelphia 76ers,82,19905,3435,7058,49%,51,224,23%,3384,6834,50%,9051,-6610,3%,85-86,85-86 Philadelphia 76ers,2.731707317,83.34146341,86.07317073
1986,1985-86,Phoenix Suns,82,19805,3518,6993,50%,38,183,21%,3480,6810,51%,9023,-6627,3%,85-86,85-86 Phoenix Suns,2.231707317,83.04878049,85.2804878
1986,1985-86,Chicago Bulls,82,19855,3476,7227,48%,88,317,28%,3388,6910,49%,8962,-6593,4%,85-86,85-86 Chicago Bulls,3.865853659,84.26829268,88.13414634
1986,1985-86,New Jersey Nets,82,19805,3548,7301,49%,43,214,20%,3505,7087,50%,8949,-6873,3%,85-86,85-86 New Jersey Nets,2.609756098,86.42682927,89.03658537
1986,1985-86,Sacramento Kings,82,19780,3538,7220,49%,30,134,22%,3508,7086,50%,8924,-6952,2%,85-86,85-86 Sacramento Kings,1.634146341,86.41463415,88.04878049
1986,1985-86,Los Angeles Clippers,82,19755,3388,7165,47%,64,229,28%,3324,6936,48%,8907,-6707,3%,85-86,85-86 Los Angeles Clippers,2.792682927,84.58536585,87.37804878
1986,1985-86,Atlanta Hawks,82,19805,3447,7029,49%,33,166,20%,3414,6863,50%,8906,-6697,2%,85-86,85-86 Atlanta Hawks,2.024390244,83.69512195,85.7195122
1986,1985-86,Utah Jazz,82,19780,3453,7083,49%,35,169,21%,3418,6914,49%,8871,-6745,2%,85-86,85-86 Utah Jazz,2.06097561,84.31707317,86.37804878
1986,1985-86,Cleveland Cavaliers,82,19780,3478,7239,48%,132,391,34%,3346,6848,49%,8836,-6457,5%,85-86,85-86 Cleveland Cavaliers,4.768292683,83.51219512,88.2804878
1986,1985-86,Seattle SuperSonics,82,19930,3335,7059,47%,79,300,26%,3256,6759,48%,8564,-6459,4%,85-86,85-86 Seattle SuperSonics,3.658536585,82.42682927,86.08536585
1986,1985-86,Indiana Pacers,82,19755,3441,7150,48%,23,143,16%,3418,7007,49%,8519,-6864,2%,85-86,85-86 Indiana Pacers,1.743902439,85.45121951,87.19512195
1986,1985-86,Washington Bullets,82,19855,3311,7148,46%,116,408,28%,3195,6740,47%,8442,-6332,6%,85-86,85-86 Washington Bullets,4.975609756,82.19512195,87.17073171
1986,1985-86,New York Knicks,82,19805,3239,7034,46%,82,239,34%,3157,6795,47%,8094,-6556,3%,85-86,85-86 New York Knicks,2.914634146,82.86585366,85.7804878
1985,1984-85,Denver Nuggets,82,19830,3876,7976,49%,73,235,31%,3803,7741,49%,9841,-7506,3%,84-85,84-85 Denver Nuggets,2.865853659,94.40243902,97.26829268
1985,1984-85,Los Angeles Lakers,82,19755,3952,7254,55%,90,295,31%,3862,6959,56%,9696,-6664,4%,84-85,84-85 Los Angeles Lakers,3.597560976,84.86585366,88.46341463
1985,1984-85,Detroit Pistons,82,19830,3840,7999,48%,45,199,23%,3795,7800,49%,9508,-7601,2%,84-85,84-85 Detroit Pistons,2.426829268,95.12195122,97.54878049
1985,1984-85,Portland Trail Blazers,82,19880,3708,7374,50%,51,202,25%,3657,7172,51%,9469,-6970,3%,84-85,84-85 Portland Trail Blazers,2.463414634,87.46341463,89.92682927
1985,1984-85,Kansas City Kings,82,19755,3664,7275,50%,63,238,27%,3601,7037,51%,9413,-6799,3%,84-85,84-85 Kansas City Kings,2.902439024,85.81707317,88.7195122
1985,1984-85,Boston Celtics,82,19705,3721,7325,51%,110,309,36%,3611,7016,52%,9412,-6707,4%,84-85,84-85 Boston Celtics,3.768292683,85.56097561,89.32926829
1985,1984-85,San Antonio Spurs,82,19780,3698,7202,51%,55,202,27%,3643,7000,52%,9412,-6798,3%,84-85,84-85 San Antonio Spurs,2.463414634,85.36585366,87.82926829
1985,1984-85,Philadelphia 76ers,82,19805,3443,6992,49%,59,224,26%,3384,6768,50%,9261,-6544,3%,84-85,84-85 Philadelphia 76ers,2.731707317,82.53658537,85.26829268
1985,1984-85,Houston Rockets,82,19830,3748,7440,50%,41,186,22%,3707,7254,51%,9118,-7068,3%,84-85,84-85 Houston Rockets,2.268292683,88.46341463,90.73170732
1985,1984-85,Dallas Mavericks,82,19855,3560,7280,49%,152,443,34%,3408,6837,50%,9116,-6394,6%,84-85,84-85 Dallas Mavericks,5.402439024,83.37804878,88.7804878
1985,1984-85,Milwaukee Bucks,82,19805,3564,7256,49%,89,294,30%,3475,6962,50%,9090,-6668,4%,84-85,84-85 Milwaukee Bucks,3.585365854,84.90243902,88.48780488
1985,1984-85,Golden State Warriors,82,19855,3498,7555,46%,112,397,28%,3386,7158,47%,9052,-6761,5%,84-85,84-85 Golden State Warriors,4.841463415,87.29268293,92.13414634
1985,1984-85,New Jersey Nets,82,19755,3646,7445,49%,52,224,23%,3594,7221,50%,8975,-6997,3%,84-85,84-85 New Jersey Nets,2.731707317,88.06097561,90.79268293
1985,1984-85,Utah Jazz,82,19755,3478,7302,48%,103,307,34%,3375,6995,48%,8937,-6688,4%,84-85,84-85 Utah Jazz,3.743902439,85.30487805,89.04878049
1985,1984-85,Chicago Bulls,82,19805,3453,6909,50%,29,161,18%,3424,6748,51%,8916,-6587,2%,84-85,84-85 Chicago Bulls,1.963414634,82.29268293,84.25609756
1985,1984-85,Cleveland Cavaliers,82,19780,3470,7364,47%,96,335,29%,3374,7029,48%,8903,-6694,5%,84-85,84-85 Cleveland Cavaliers,4.085365854,85.7195122,89.80487805
1985,1984-85,Indiana Pacers,82,19780,3489,7324,48%,30,155,19%,3459,7169,48%,8879,-7014,2%,84-85,84-85 Indiana Pacers,1.890243902,87.42682927,89.31707317
1985,1984-85,Phoenix Suns,82,19805,3507,7144,49%,87,307,28%,3420,6837,50%,8858,-6530,4%,84-85,84-85 Phoenix Suns,3.743902439,83.37804878,87.12195122
1985,1984-85,Los Angeles Clippers,82,19730,3527,7119,50%,56,188,30%,3471,6931,50%,8784,-6743,3%,84-85,84-85 Los Angeles Clippers,2.292682927,84.52439024,86.81707317
1985,1984-85,Atlanta Hawks,82,19855,3444,7119,48%,73,235,31%,3371,6884,49%,8743,-6649,3%,84-85,84-85 Atlanta Hawks,2.865853659,83.95121951,86.81707317
1985,1984-85,Washington Bullets,82,19855,3534,7383,48%,109,398,27%,3425,6985,49%,8655,-6587,5%,84-85,84-85 Washington Bullets,4.853658537,85.18292683,90.03658537
1985,1984-85,New York Knicks,82,19830,3435,7101,48%,51,198,26%,3384,6903,49%,8627,-6705,3%,84-85,84-85 New York Knicks,2.414634146,84.18292683,86.59756098
1985,1984-85,Seattle SuperSonics,82,19705,3277,6910,47%,45,185,24%,3232,6725,48%,8376,-6540,3%,84-85,84-85 Seattle SuperSonics,2.256097561,82.01219512,84.26829268
1984,1983-84,Denver Nuggets,82,19805,3935,7983,49%,77,255,30%,3858,7728,50%,10147,-7473,3%,83-84,83-84 Denver Nuggets,3.109756098,94.24390244,97.35365854
1984,1983-84,San Antonio Spurs,82,19980,3909,7721,51%,79,263,30%,3830,7458,51%,9862,-7195,3%,83-84,83-84 San Antonio Spurs,3.207317073,90.95121951,94.15853659
1984,1983-84,Detroit Pistons,82,19905,3798,7910,48%,32,141,23%,3766,7769,49%,9602,-7628,2%,83-84,83-84 Detroit Pistons,1.719512195,94.74390244,96.46341463
1984,1983-84,Los Angeles Lakers,82,19780,3854,7250,53%,58,226,26%,3796,7024,54%,9478,-6798,3%,83-84,83-84 Los Angeles Lakers,2.756097561,85.65853659,88.41463415
1984,1983-84,Utah Jazz,82,19780,3606,7242,50%,101,317,32%,3505,6925,51%,9428,-6608,4%,83-84,83-84 Utah Jazz,3.865853659,84.45121951,88.31707317
1984,1983-84,Portland Trail Blazers,82,19805,3632,7189,51%,25,129,19%,3607,7060,51%,9277,-6931,2%,83-84,83-84 Portland Trail Blazers,1.573170732,86.09756098,87.67073171
1984,1983-84,Boston Celtics,82,19955,3616,7235,50%,55,229,24%,3561,7006,51%,9194,-6777,3%,83-84,83-84 Boston Celtics,2.792682927,85.43902439,88.23170732
1984,1983-84,Phoenix Suns,82,19780,3677,7220,51%,74,291,25%,3603,6929,52%,9101,-6638,4%,83-84,83-84 Phoenix Suns,3.548780488,84.5,88.04878049
1984,1983-84,San Diego Clippers,82,19730,3634,7325,50%,24,128,19%,3610,7197,50%,9077,-7069,2%,83-84,83-84 San Diego Clippers,1.56097561,87.76829268,89.32926829
1984,1983-84,Houston Rockets,82,19755,3729,7533,50%,30,154,20%,3699,7379,50%,9071,-7225,2%,83-84,83-84 Houston Rockets,1.87804878,89.98780488,91.86585366
1984,1983-84,Dallas Mavericks,82,19955,3618,7235,50%,42,184,23%,3576,7051,51%,9052,-6867,3%,83-84,83-84 Dallas Mavericks,2.243902439,85.98780488,88.23170732
1984,1983-84,Kansas City Kings,82,19755,3516,7230,49%,52,189,28%,3464,7041,49%,9023,-6852,3%,83-84,83-84 Kansas City Kings,2.304878049,85.86585366,88.17073171
1984,1983-84,New Jersey Nets,82,19805,3614,7258,50%,49,232,21%,3565,7026,51%,9019,-6794,3%,83-84,83-84 New Jersey Nets,2.829268293,85.68292683,88.51219512
1984,1983-84,Golden State Warriors,82,19830,3519,7534,47%,55,226,24%,3464,7308,47%,9008,-7082,3%,83-84,83-84 Golden State Warriors,2.756097561,89.12195122,91.87804878
1984,1983-84,Seattle SuperSonics,82,19780,3460,7083,49%,27,140,19%,3433,6943,49%,8865,-6803,2%,83-84,83-84 Seattle SuperSonics,1.707317073,84.67073171,86.37804878
1984,1983-84,Philadelphia 76ers,82,19955,3384,6833,50%,29,107,27%,3355,6726,50%,8838,-6619,2%,83-84,83-84 Philadelphia 76ers,1.304878049,82.02439024,83.32926829
1984,1983-84,New York Knicks,82,19855,3386,6837,50%,47,165,29%,3339,6672,50%,8763,-6507,2%,83-84,83-84 New York Knicks,2.012195122,81.36585366,83.37804878
1984,1983-84,Milwaukee Bucks,82,19905,3432,6970,49%,59,232,25%,3373,6738,50%,8666,-6506,3%,83-84,83-84 Milwaukee Bucks,2.829268293,82.17073171,85
1984,1983-84,Indiana Pacers,82,19780,3447,7130,48%,48,207,23%,3399,6923,49%,8566,-6716,3%,83-84,83-84 Indiana Pacers,2.524390244,84.42682927,86.95121951
1984,1983-84,Chicago Bulls,82,19980,3305,6972,47%,20,117,17%,3285,6855,48%,8501,-6738,2%,83-84,83-84 Chicago Bulls,1.426829268,83.59756098,85.02439024
1984,1983-84,Washington Bullets,82,19905,3344,6907,48%,71,282,25%,3273,6625,49%,8423,-6343,4%,83-84,83-84 Washington Bullets,3.43902439,80.79268293,84.23170732
1984,1983-84,Cleveland Cavaliers,82,19855,3362,7232,47%,43,164,26%,3319,7068,47%,8386,-6904,2%,83-84,83-84 Cleveland Cavaliers,2,86.19512195,88.19512195
1984,1983-84,Atlanta Hawks,82,19855,3230,6809,47%,23,106,22%,3207,6703,48%,8321,-6597,2%,83-84,83-84 Atlanta Hawks,1.292682927,81.74390244,83.03658537
1983,1982-83,Denver Nuggets,82,19730,3951,7999,49%,24,126,19%,3927,7873,50%,10105,-7747,2%,82-83,82-83 Denver Nuggets,1.536585366,96.01219512,97.54878049
1983,1982-83,Los Angeles Lakers,82,19730,3964,7512,53%,10,96,10%,3954,7416,53%,9433,-7320,1%,82-83,82-83 Los Angeles Lakers,1.170731707,90.43902439,91.6097561
1983,1982-83,San Antonio Spurs,82,19780,3697,7340,50%,94,308,31%,3603,7032,51%,9375,-6724,4%,82-83,82-83 San Antonio Spurs,3.756097561,85.75609756,89.51219512
1983,1982-83,Kansas City Kings,82,19780,3719,7485,50%,51,215,24%,3668,7270,51%,9328,-7055,3%,82-83,82-83 Kansas City Kings,2.62195122,88.65853659,91.2804878
1983,1982-83,Dallas Mavericks,82,19730,3674,7550,49%,43,185,23%,3631,7365,49%,9243,-7180,2%,82-83,82-83 Dallas Mavericks,2.256097561,89.81707317,92.07317073
1983,1982-83,Detroit Pistons,82,19880,3623,7602,48%,72,272,27%,3551,7330,48%,9239,-7058,4%,82-83,82-83 Detroit Pistons,3.317073171,89.3902439,92.70731707
1983,1982-83,Boston Celtics,82,19830,3711,7547,49%,39,186,21%,3672,7361,50%,9191,-7175,2%,82-83,82-83 Boston Celtics,2.268292683,89.76829268,92.03658537
1983,1982-83,Philadelphia 76ers,82,19830,3600,7212,50%,25,109,23%,3575,7103,50%,9191,-6994,2%,82-83,82-83 Philadelphia 76ers,1.329268293,86.62195122,87.95121951
1983,1982-83,Chicago Bulls,82,19905,3537,7373,48%,45,209,22%,3492,7164,49%,9102,-6955,3%,82-83,82-83 Chicago Bulls,2.548780488,87.36585366,89.91463415
1983,1982-83,Seattle SuperSonics,82,19805,3597,7277,49%,29,138,21%,3568,7139,50%,9019,-7001,2%,82-83,82-83 Seattle SuperSonics,1.682926829,87.06097561,88.74390244
1983,1982-83,Utah Jazz,82,19755,3525,7342,48%,44,183,24%,3481,7159,49%,8938,-6976,2%,82-83,82-83 Utah Jazz,2.231707317,87.30487805,89.53658537
1983,1982-83,Indiana Pacers,82,19830,3707,7723,48%,50,236,21%,3657,7487,49%,8911,-7251,3%,82-83,82-83 Indiana Pacers,2.87804878,91.30487805,94.18292683
1983,1982-83,Golden State Warriors,82,19780,3627,7508,48%,34,150,23%,3593,7358,49%,8908,-7208,2%,82-83,82-83 Golden State Warriors,1.829268293,89.73170732,91.56097561
1983,1982-83,San Diego Clippers,82,19830,3625,7634,48%,64,262,24%,3561,7372,48%,8903,-7110,3%,82-83,82-83 San Diego Clippers,3.195121951,89.90243902,93.09756098
1983,1982-83,Portland Trail Blazers,82,19755,3459,7124,49%,35,150,23%,3424,6974,49%,8808,-6824,2%,82-83,82-83 Portland Trail Blazers,1.829268293,85.04878049,86.87804878
1983,1982-83,Phoenix Suns,82,19730,3555,7158,50%,40,158,25%,3515,7000,50%,8776,-6842,2%,82-83,82-83 Phoenix Suns,1.926829268,85.36585366,87.29268293
1983,1982-83,Milwaukee Bucks,82,19830,3486,7133,49%,37,169,22%,3449,6964,50%,8740,-6795,2%,82-83,82-83 Milwaukee Bucks,2.06097561,84.92682927,86.98780488
1983,1982-83,New Jersey Nets,82,19705,3510,7140,49%,30,149,20%,3480,6991,50%,8672,-6842,2%,82-83,82-83 New Jersey Nets,1.817073171,85.25609756,87.07317073
1983,1982-83,Atlanta Hawks,82,19780,3352,7146,47%,45,188,24%,3307,6958,48%,8335,-6770,3%,82-83,82-83 Atlanta Hawks,2.292682927,84.85365854,87.14634146
1983,1982-83,New York Knicks,82,19805,3272,6793,48%,33,131,25%,3239,6662,49%,8198,-6531,2%,82-83,82-83 New York Knicks,1.597560976,81.24390244,82.84146341
1983,1982-83,Houston Rockets,82,19730,3338,7446,45%,67,271,25%,3271,7175,46%,8145,-6904,4%,82-83,82-83 Houston Rockets,3.304878049,87.5,90.80487805
1983,1982-83,Washington Bullets,82,19805,3306,7059,47%,70,237,30%,3236,6822,47%,8134,-6585,3%,82-83,82-83 Washington Bullets,2.890243902,83.19512195,86.08536585
1983,1982-83,Cleveland Cavaliers,82,19755,3252,6995,47%,30,120,25%,3222,6875,47%,7964,-6755,2%,82-83,82-83 Cleveland Cavaliers,1.463414634,83.84146341,85.30487805
1982,1981-82,Denver Nuggets,82,19830,3980,7656,52%,40,149,27%,3940,7507,53%,10371,-7358,2%,81-82,81-82 Denver Nuggets,1.817073171,91.54878049,93.36585366
1982,1981-82,Los Angeles Lakers,82,19855,3919,7585,52%,13,94,14%,3906,7491,52%,9400,-7397,1%,81-82,81-82 Los Angeles Lakers,1.146341463,91.35365854,92.5
1982,1981-82,San Antonio Spurs,82,19755,3698,7613,49%,64,252,25%,3634,7361,49%,9272,-7109,3%,81-82,81-82 San Antonio Spurs,3.073170732,89.76829268,92.84146341
1982,1981-82,Boston Celtics,82,19780,3657,7334,50%,49,184,27%,3608,7150,51%,9180,-6966,3%,81-82,81-82 Boston Celtics,2.243902439,87.19512195,89.43902439
1982,1981-82,Philadelphia 76ers,82,19855,3616,6974,52%,41,139,30%,3575,6835,52%,9119,-6696,2%,81-82,81-82 Philadelphia 76ers,1.695121951,83.35365854,85.04878049
1982,1981-82,Detroit Pistons,82,19830,3561,7391,48%,52,213,24%,3509,7178,49%,9112,-6965,3%,81-82,81-82 Detroit Pistons,2.597560976,87.53658537,90.13414634
1982,1981-82,Utah Jazz,82,19780,3679,7446,49%,22,97,23%,3657,7349,50%,9094,-7252,1%,81-82,81-82 Utah Jazz,1.182926829,89.62195122,90.80487805
1982,1981-82,Golden State Warriors,82,19780,3646,7349,50%,91,325,28%,3555,7024,51%,9092,-6699,4%,81-82,81-82 Golden State Warriors,3.963414634,85.65853659,89.62195122
1982,1981-82,Portland Trail Blazers,82,19780,3629,7187,51%,29,140,21%,3600,7047,51%,9006,-6907,2%,81-82,81-82 Portland Trail Blazers,1.707317073,85.93902439,87.64634146
1982,1981-82,San Diego Clippers,82,19755,3552,7101,50%,99,338,29%,3453,6763,51%,8896,-6425,5%,81-82,81-82 San Diego Clippers,4.12195122,82.47560976,86.59756098
1982,1981-82,Milwaukee Bucks,82,19805,3544,7015,51%,49,164,30%,3495,6851,51%,8890,-6687,2%,81-82,81-82 Milwaukee Bucks,2,83.54878049,85.54878049
1982,1981-82,Seattle SuperSonics,82,19830,3505,7178,49%,38,153,25%,3467,7025,49%,8795,-6872,2%,81-82,81-82 Seattle SuperSonics,1.865853659,85.67073171,87.53658537
1982,1981-82,Kansas City Kings,82,19880,3604,7284,50%,26,130,20%,3578,7154,50%,8785,-7024,2%,81-82,81-82 Kansas City Kings,1.585365854,87.24390244,88.82926829
1982,1981-82,New Jersey Nets,82,19780,3501,7227,48%,30,146,21%,3471,7081,49%,8746,-6935,2%,81-82,81-82 New Jersey Nets,1.780487805,86.35365854,88.13414634
1982,1981-82,Chicago Bulls,82,19880,3369,6728,50%,54,213,25%,3315,6515,51%,8743,-6302,3%,81-82,81-82 Chicago Bulls,2.597560976,79.45121951,82.04878049
1982,1981-82,New York Knicks,82,19830,3523,7178,49%,58,214,27%,3465,6964,50%,8707,-6750,3%,81-82,81-82 New York Knicks,2.609756098,84.92682927,87.53658537
1982,1981-82,Phoenix Suns,82,19830,3508,7140,49%,54,174,31%,3454,6966,50%,8705,-6792,2%,81-82,81-82 Phoenix Suns,2.12195122,84.95121951,87.07317073
1982,1981-82,Houston Rockets,82,19780,3504,7366,48%,50,176,28%,3454,7190,48%,8680,-7014,2%,81-82,81-82 Houston Rockets,2.146341463,87.68292683,89.82926829
1982,1981-82,Dallas Mavericks,82,19730,3390,7224,47%,55,190,29%,3335,7034,47%,8575,-6844,3%,81-82,81-82 Dallas Mavericks,2.317073171,85.7804878,88.09756098
1982,1981-82,Washington Bullets,82,19830,3400,7168,47%,59,236,25%,3341,6932,48%,8485,-6696,3%,81-82,81-82 Washington Bullets,2.87804878,84.53658537,87.41463415
1982,1981-82,Cleveland Cavaliers,82,19805,3405,7334,46%,25,137,18%,3380,7197,47%,8463,-7060,2%,81-82,81-82 Cleveland Cavaliers,1.670731707,87.76829268,89.43902439
1982,1981-82,Indiana Pacers,82,19830,3332,7164,47%,103,316,33%,3229,6848,47%,8379,-6532,4%,81-82,81-82 Indiana Pacers,3.853658537,83.51219512,87.36585366
1982,1981-82,Atlanta Hawks,82,19880,3210,6776,47%,28,128,22%,3182,6648,48%,8281,-6520,2%,81-82,81-82 Atlanta Hawks,1.56097561,81.07317073,82.63414634
1981,1980-81,Denver Nuggets,82,19955,3784,7960,48%,30,145,21%,3754,7815,48%,9986,-7670,2%,80-81,80-81 Denver Nuggets,1.768292683,95.30487805,97.07317073
1981,1980-81,Milwaukee Bucks,82,19755,3722,7472,50%,30,131,23%,3692,7341,50%,9276,-7210,2%,80-81,80-81 Milwaukee Bucks,1.597560976,89.52439024,91.12195122
1981,1980-81,San Antonio Spurs,82,19805,3571,7276,49%,15,85,18%,3556,7191,50%,9209,-7106,1%,80-81,80-81 San Antonio Spurs,1.036585366,87.69512195,88.73170732
1981,1980-81,Philadelphia 76ers,82,19855,3636,7073,51%,19,84,23%,3617,6989,52%,9156,-6905,1%,80-81,80-81 Philadelphia 76ers,1.024390244,85.23170732,86.25609756
1981,1980-81,Los Angeles Lakers,82,19805,3780,7382,51%,17,94,18%,3763,7288,52%,9117,-7194,1%,80-81,80-81 Los Angeles Lakers,1.146341463,88.87804878,90.02439024
1981,1980-81,Portland Trail Blazers,82,19855,3741,7535,50%,25,148,17%,3716,7387,50%,9080,-7239,2%,80-81,80-81 Portland Trail Blazers,1.804878049,90.08536585,91.8902439
1981,1980-81,Phoenix Suns,82,19755,3587,7326,49%,35,161,22%,3552,7165,50%,9019,-7004,2%,80-81,80-81 Phoenix Suns,1.963414634,87.37804878,89.34146341
1981,1980-81,Boston Celtics,82,19780,3581,7099,50%,65,241,27%,3516,6858,51%,9008,-6617,3%,80-81,80-81 Boston Celtics,2.93902439,83.63414634,86.57317073
1981,1980-81,Golden State Warriors,82,19730,3560,7284,49%,60,210,29%,3500,7074,50%,9006,-6864,3%,80-81,80-81 Golden State Warriors,2.56097561,86.26829268,88.82926829
1981,1980-81,Chicago Bulls,82,19780,3457,6903,50%,38,179,21%,3419,6724,51%,8937,-6545,3%,80-81,80-81 Chicago Bulls,2.182926829,82,84.18292683
1981,1980-81,Houston Rockets,82,19805,3573,7335,49%,21,118,18%,3552,7217,49%,8878,-7099,2%,80-81,80-81 Houston Rockets,1.43902439,88.01219512,89.45121951
